,0,1,2,3,4,5,RNA_rpkms,degree,TAD Volume,loop nums
416,chr11,10750000,11790000,2,0.251777308427099,1.04156496992993,4.1459525191282545,low,0.251777308427099,2
425,chr11,14520000,16620000,2,0.787752396293676,0.874425741225772,0.9904103444286915,low,0.787752396293676,2
431,chr11,17980000,19560000,6,0.663177901009318,1.07556180013481,3.725787291138846,low,0.663177901009318,6
442,chr11,27700000,33360000,8,2.23175699716303,0.915806632500384,1.4674866391108128,low,2.23175699716303,8
443,chr11,33360000,34170000,4,0.237589635474799,1.24180761108384,3.9855459692023456,low,0.237589635474799,4
458,chr11,45850000,47170000,10,0.564811043257687,1.25911213527351,4.661147448787447,low,0.564811043257687,10
477,chr11,70470000,71450000,2,0.228291959113824,1.06421377087526,-1.4645157615885516,low,0.228291959113824,2
479,chr11,71580000,76150000,32,2.32134082303375,1.18098710194891,3.015875976831164,low,2.32134082303375,32
480,chr11,76150000,76720000,2,0.153822398431921,1.15600691599594,0.18635969009169165,low,0.153822398431921,2
487,chr11,83830000,85590000,2,0.443315407932222,0.944170344688629,-4.899695094204314,low,0.443315407932222,2
502,chr11,102280000,108660000,2,2.55621546252546,0.799708074893513,2.369609171798028,low,2.55621546252546,2
513,chr11,114270000,116740000,4,1.08238911400255,0.920951464671544,1.8824753656174091,low,1.08238911400255,4
518,chr11,118570000,120110000,10,0.717204601172516,1.18947091060769,3.472823804143083,low,0.717204601172516,10
520,chr11,120170000,121300000,4,0.462741022046566,1.05901206176019,3.416197951106612,low,0.462741022046566,4
528,chr11,123260000,123740000,2,0.131250299474364,1.21464517523321,-2.7131188522118386,low,0.131250299474364,2
533,chr11,126310000,128870000,12,1.10783586145728,1.11714460954972,-0.3666152914426568,low,1.10783586145728,12
536,chr11,129360000,130140000,2,0.217648792489043,1.08093285976994,3.5954797904336497,low,0.217648792489043,2
548,chr12,6280000,9060000,2,2.16456383817137,0.802758536084531,4.548820336081077,low,2.16456383817137,2
596,chr12,48640000,50500000,4,1.65115441302919,0.86382971218629,2.9974803563486554,low,1.65115441302919,4
604,chr12,53540000,53760000,2,0.108177108250292,1.26697133499871,3.867089251257954,low,0.108177108250292,2
626,chr12,68850000,69830000,2,1.03957164353417,0.840090274438795,5.909528314755774,low,1.03957164353417,2
680,chr13,19640000,20180000,2,0.286804964221242,1.02271843765652,1.1296951566537796,low,0.286804964221242,2
683,chr13,21620000,23900000,2,1.54460132871446,0.809403143328314,2.413187861080041,low,1.54460132871446,2
684,chr13,23900000,26180000,14,1.74879484393032,1.04310121730182,2.5158890317851843,low,1.74879484393032,14
685,chr13,26180000,26940000,2,0.663911288564127,0.89126330451333,1.44726179517457,low,0.663911288564127,2
687,chr13,26990000,28820000,6,1.52234713357816,0.929298554145627,3.5038469344613916,low,1.52234713357816,6
689,chr13,30120000,33540000,8,2.83620052376347,0.88466905626561,1.299235498031109,low,2.83620052376347,8
694,chr13,37060000,39610000,6,1.96375090018165,0.894418980577052,1.7434534170009146,low,1.96375090018165,6
696,chr13,39660000,41660000,6,2.55426510274191,0.859328085021179,2.6047344916874047,low,2.55426510274191,6
697,chr13,41660000,43880000,4,1.7696164556552,0.851894253948798,1.531506228746165,low,1.7696164556552,4
701,chr13,45550000,46490000,6,0.984146074360836,1.00675409802095,3.993864535002835,low,0.984146074360836,6
703,chr13,46800000,48040000,2,1.07045169044215,0.830754767093245,1.609802231877757,low,1.07045169044215,2
709,chr13,49650000,51080000,2,1.21716191774374,0.817577993146756,1.82190225750367,low,1.21716191774374,2
710,chr13,51080000,51850000,8,0.644791021394767,1.14226578066185,0.02680005934371527,low,0.644791021394767,8
721,chr13,80370000,94370000,13,4.1832021973741,0.895387274414208,-1.906289597873983,low,4.1832021973741,13
723,chr13,94430000,95190000,6,0.885168411285505,1.01329757605157,1.9318721265890575,low,0.885168411285505,6
725,chr13,95850000,98450000,2,2.99704470882716,0.798469067829782,3.136218734660035,low,2.99704470882716,2
726,chr13,98450000,98850000,2,0.252247999427052,1.03999026353101,-3.7369655941662066,low,0.252247999427052,2
727,chr13,98850000,101130000,16,2.88564352659808,0.985009990306083,1.7487584609776636,low,2.88564352659808,16
728,chr13,101130000,102570000,2,1.19937241086721,0.819414331398219,,low,1.19937241086721,2
729,chr13,102570000,102860000,2,0.14785353359237,1.17354014127691,1.4837328746086553,low,0.14785353359237,2
732,chr13,107210000,108900000,4,1.32477714928292,0.892674378366624,0.00815219576345876,low,1.32477714928292,4
734,chr14,21560000,23570000,9,0.956328071486672,1.09294658792204,2.822523953000171,low,0.956328071486672,9
737,chr14,24450000,29530000,7,1.36822627849781,0.966231470384995,-1.4509293629707967,low,1.36822627849781,7
738,chr14,29530000,31460000,2,0.834542667236532,0.860722558323134,1.267888255174473,low,0.834542667236532,2
744,chr14,35420000,37240000,8,0.738063905572584,1.11873117030154,-0.10407699807623119,low,0.738063905572584,8
784,chr14,65160000,67150000,4,0.238884774169958,1.23730789486729,-0.12029423371771177,low,0.238884774169958,4
792,chr14,70090000,71140000,2,0.11727885984162,1.24895855630597,0.0399572097789585,low,0.11727885984162,2
803,chr14,77140000,80950000,5,0.693977077065408,1.0246187173684,2.983571297335219,low,0.693977077065408,5
816,chr14,95560000,99970000,2,0.916971510685999,0.848945819786941,1.6414561147357631,low,0.916971510685999,2
825,chr15,31510000,33020000,8,0.463479645621107,1.25358421587232,-1.9387998435632627,low,0.463479645621107,8
835,chr15,38700000,40040000,2,0.606815995532096,0.904289819854408,2.883403592007479,low,0.606815995532096,2
837,chr15,40900000,42930000,8,1.52477187160214,0.969479582584998,2.311300335016437,low,1.52477187160214,8
852,chr15,50910000,51390000,2,0.17234260589207,1.13135894417412,-0.6146610037035658,low,0.17234260589207,2
853,chr15,51390000,51780000,2,0.134770269725925,1.19823187591835,-1.0360327312447564,low,0.134770269725925,2
856,chr15,52250000,52740000,2,0.14221086314388,1.19152456422817,1.815616413934972,low,0.14221086314388,2
857,chr15,52760000,55200000,6,1.09666678139252,0.981729714619824,1.0570169653655384,low,1.09666678139252,6
863,chr15,57550000,58210000,5,0.278662844873821,1.26215943837045,-2.349235440883098,low,0.278662844873821,5
865,chr15,58940000,59500000,2,0.149353870111498,1.16234346943486,2.318156131182106,low,0.149353870111498,2
870,chr15,60590000,61840000,4,0.530170464841546,1.03122698179188,-3.4344028241457747,low,0.530170464841546,4
872,chr15,62330000,64070000,6,1.14337746553657,0.971233306354906,0.6936952950576223,low,1.14337746553657,6
877,chr15,65300000,66290000,10,0.608325176320228,1.23330466963376,3.295152207419119,low,0.608325176320228,10
884,chr15,68930000,69470000,2,0.236308302499064,1.05309971364326,5.430105426753488,low,0.236308302499064,2
888,chr15,72180000,74320000,10,1.27759408560806,1.03569788455362,3.666892497417672,low,1.27759408560806,10
891,chr15,75030000,76150000,8,0.646309816182379,1.13907223340778,1.7698612336845678,low,0.646309816182379,8
895,chr15,77550000,77900000,2,0.133865849565483,1.19987152853469,-4.01741705307741,low,0.133865849565483,2
897,chr15,77950000,78750000,4,0.383261367695986,1.10964070780716,1.3588430217891485,low,0.383261367695986,4
900,chr15,79030000,80440000,9,0.921590278352396,1.09989131326607,1.0777425698425436,low,0.921590278352396,9
905,chr15,81480000,83240000,8,0.949086211268466,1.05144951775806,1.8735218744508386,low,0.949086211268466,8
907,chr15,84940000,85850000,2,0.44345020501414,0.94233247710872,0.6755525042732498,low,0.44345020501414,2
919,chr15,92090000,92800000,4,0.322941164768671,1.14031234278206,0.8935175396874593,low,0.322941164768671,4
921,chr15,93030000,94150000,6,0.351413478765413,1.25141956406214,-4.717856771218502,low,0.351413478765413,6
931,chr16,380000,2970000,6,1.19159551256117,0.963787147920779,4.101129697917639,low,1.19159551256117,6
960,chr16,28080000,30030000,2,0.436909540571078,0.946827410406403,3.3194342001757553,low,0.436909540571078,2
1030,chr16,87310000,87770000,2,0.153904341864363,1.15458247983208,2.422175322489544,low,0.153904341864363,2
1032,chr16,87950000,89240000,6,0.59083249093193,1.10330352182545,3.648672154106983,low,0.59083249093193,6
1039,chr17,4710000,6440000,2,0.829795287067272,0.862141917462094,4.141155728220971,low,0.829795287067272,2
1087,chr17,38670000,39920000,2,0.909028560565277,0.850680033837109,4.977078390116942,low,0.909028560565277,2
1094,chr17,43000000,44140000,7,0.799678088597482,1.06223758607879,3.590600148254129,low,0.799678088597482,7
1132,chr17,63840000,65220000,2,1.0681220022117,0.832327132133276,3.0041358032487344,low,1.0681220022117,2
1153,chr17,77510000,78250000,2,0.486258200547213,0.933786645558115,4.192421048330759,low,0.486258200547213,2
1164,chr18,850000,2570000,2,1.39544623952851,0.811604048814029,-4.164884384741783,low,1.39544623952851,2
1166,chr18,3260000,3670000,2,0.293465614578558,1.01463163067842,4.672481917138299,low,0.293465614578558,2
1167,chr18,3670000,7180000,26,2.812198091435,1.0843259104531,-0.5705848889959189,low,2.812198091435,26
1168,chr18,7180000,8990000,2,2.10822979958934,0.803792895450561,-0.06928368546884327,low,2.10822979958934,2
1169,chr18,8990000,10520000,4,1.52111378426806,0.878948687299386,1.466604090165919,low,1.52111378426806,4
1170,chr18,10520000,12950000,29,2.59537002040939,1.12373268670646,1.633221940458689,low,2.59537002040939,29
1171,chr18,12950000,13810000,6,0.896954527574379,1.01063244023273,0.702775731691785,low,0.896954527574379,6
1172,chr18,21900000,23410000,2,1.15611898547645,0.826214161061902,1.0245413151691316,low,1.15611898547645,2
1174,chr18,23460000,32150000,16,4.12236141955465,0.926165454861313,1.6845114163396926,low,4.12236141955465,16
1175,chr18,32150000,35970000,8,2.72418723072385,0.887437475384157,1.5921480332197127,low,2.72418723072385,8
1177,chr18,36290000,36820000,2,0.668032334758218,0.890358765398562,-8.643856189774725,low,0.668032334758218,2
1178,chr18,36820000,45660000,43,4.58687926930597,1.08976169044945,-1.5002178798526884,low,4.58687926930597,43
1179,chr18,45660000,46090000,2,0.333886024418696,0.999067731703356,0.17408677855040025,low,0.333886024418696,2
1183,chr18,47760000,48410000,8,0.80528987625235,1.10156122689444,-1.016687128932879,low,0.80528987625235,8
1186,chr18,48670000,49500000,7,0.932616818374893,1.02936826253038,0.9457438899980016,low,0.932616818374893,7
1187,chr18,49500000,50810000,4,1.50060045639022,0.880814715200556,2.6190725460485806,low,1.50060045639022,4
1189,chr18,51100000,54120000,8,2.73744162025727,0.885752715255597,2.057796823960942,low,2.73744162025727,8
1192,chr18,56580000,57560000,2,1.29715296034486,0.815100503851267,0.6653927710418911,low,1.29715296034486,2
1199,chr18,61510000,62180000,2,0.788502602450218,0.872544381629893,-7.965784284662087,low,0.788502602450218,2
1200,chr18,62180000,63000000,4,0.973956609688612,0.931925243754437,1.7979813688478343,low,0.973956609688612,4
1201,chr18,63000000,63440000,2,0.407869260217024,0.957956805843505,0.9811219897943108,low,0.407869260217024,2
1203,chr18,63510000,64010000,2,0.473440586443799,0.936841038636383,-1.9323612831246368,low,0.473440586443799,2
1204,chr18,64010000,70080000,8,3.21523774947078,0.869966127710112,-0.3376805478925592,low,3.21523774947078,8
1206,chr18,70460000,74150000,10,2.53962901785943,0.927810858078273,-7.573466861883327,low,2.53962901785943,10
1207,chr18,74150000,76350000,26,2.16379031979393,1.13622834867963,1.679063417160023,low,2.16379031979393,26
1222,chr19,7830000,9140000,3,0.353259582236931,1.05430805101992,3.4886260135876896,low,0.353259582236931,3
1240,chr19,17070000,18470000,2,0.455964679360156,0.941272735050908,3.643642861236502,low,0.455964679360156,2
1244,chr19,19660000,24150000,5,0.383573223795234,1.15746399255589,-2.080409009708368,low,0.383573223795234,5
1260,chr19,40820000,41860000,2,0.195161680983819,1.10517379631112,2.6807806754574393,low,0.195161680983819,2
1269,chr19,45420000,46280000,2,0.146106361854488,1.17895951652018,2.9380520176722,low,0.146106361854488,2
1285,chr19,53500000,55460000,2,0.604852454897592,0.906210036664439,2.6872366940789996,low,0.604852454897592,2
1287,chr2,3660000,7100000,12,0.641302673355324,1.2687839412595,0.7571086105523878,low,0.641302673355324,12
1299,chr2,13030000,15590000,6,0.390771659155151,1.21921788265317,2.0294970582595595,low,0.390771659155151,6
1302,chr2,17660000,19360000,2,0.351985418243129,0.988862655172058,1.4793784010425968,low,0.351985418243129,2
1307,chr2,20650000,27680000,36,2.16505140623912,1.23519357267138,4.517898163906197,low,2.16505140623912,36
1308,chr2,27700000,28950000,2,0.223975058694008,1.06911187964014,2.424036824630832,low,0.223975058694008,2
1309,chr2,28950000,30150000,2,0.230231691322382,1.06133328922366,-4.237863830098888,low,0.230231691322382,2
1312,chr2,33600000,36350000,8,0.470559686315256,1.24648828694467,-4.625934281777463,low,0.470559686315256,8
1332,chr2,45990000,46910000,2,0.148281280061879,1.1671430065518,2.4577818814182044,low,0.148281280061879,2
1340,chr2,48600000,53790000,6,1.11414034138742,0.97598932012002,0.12789736448606387,low,1.11414034138742,6
1346,chr2,56140000,60560000,12,0.966160712978725,1.14440997829181,1.3310841374088616,low,0.966160712978725,12
1353,chr2,62790000,64870000,6,0.619560619571228,1.09818413073893,2.221195143556126,low,0.619560619571228,6
1370,chr2,73220000,74690000,8,0.421669409646821,1.27528458829,3.6046364446283343,low,0.421669409646821,8
1372,chr2,74890000,85060000,34,2.44858725445573,1.18748231278945,3.73662233152886,low,2.44858725445573,34
1381,chr2,98610000,100260000,4,0.339254162495286,1.13477949370749,1.855344864992438,low,0.339254162495286,4
1387,chr2,102000000,105330000,17,0.96593089035977,1.25767756498263,1.541426336535027,low,0.96593089035977,17
1391,chr2,106590000,111120000,15,0.794570855823751,1.27130087248069,1.5678082628813041,low,0.794570855823751,15
1393,chr2,112120000,113070000,2,0.188961406264553,1.11353413026163,1.8847053621175591,low,0.188961406264553,2
1397,chr2,118870000,120340000,8,0.461233965257913,1.25555105539348,3.66639546722407,low,0.461233965257913,8
1403,chr2,131150000,133860000,4,0.423623344032809,1.09440982325022,0.8298270140357542,low,0.423623344032809,4
1407,chr2,134920000,135910000,2,0.148216870457754,1.169697977775,3.1877479557689106,low,0.148216870457754,2
1409,chr2,136420000,142990000,2,1.7152493501327,0.808221255790152,1.6363491047319862,low,1.7152493501327,2
1410,chr2,143040000,147930000,2,1.17113825189007,0.822355715530846,-2.273459385252887,low,1.17113825189007,2
1419,chr2,158020000,164690000,4,2.47505594315742,0.816654674571701,1.964018334832448,low,2.47505594315742,4
1424,chr2,165950000,169470000,2,1.16107340479298,0.823756764163477,1.5929123717317792,low,1.16107340479298,2
1425,chr2,169470000,170880000,4,0.270300509564816,1.19691684092215,3.165827910188461,low,0.270300509564816,4
1429,chr2,172170000,177160000,23,1.78097436985,1.14822826272383,2.475555814195281,low,1.78097436985,23
1431,chr2,177770000,181080000,2,1.05604360600217,0.836923958222345,3.141692875899423,low,1.05604360600217,2
1439,chr2,189440000,191050000,2,0.394330650716192,0.965211165240301,2.5566523546102853,low,0.394330650716192,2
1443,chr2,196070000,197800000,6,0.401027519619373,1.20283507909315,5.606767923004255,low,0.401027519619373,6
1444,chr2,197800000,199980000,4,0.492029582864149,1.04455545821184,-0.11829188080656426,low,0.492029582864149,4
1452,chr2,205960000,207480000,4,0.352357888382946,1.126562057181,4.899902274380197,low,0.352357888382946,4
1466,chr2,219730000,222690000,6,0.576478210241275,1.10795084727256,1.7760337822267362,low,0.576478210241275,6
1563,chr20,56360000,57090000,2,0.118580351926151,1.24430008412672,3.9925353851102434,low,0.118580351926151,2
1615,chr22,17070000,19180000,2,0.871055666059672,0.85668800575038,2.81995232658845,low,0.871055666059672,2
1629,chr22,25060000,25780000,2,0.810020251693303,0.868567404055609,0.26363540356832954,low,0.810020251693303,2
1637,chr22,29050000,29550000,2,0.614898316009547,0.90127473551135,2.8751366570288357,low,0.614898316009547,2
1657,chr22,36780000,37270000,2,0.641198288397881,0.897031632943897,2.0707518644234626,low,0.641198288397881,2
1662,chr22,38050000,39130000,2,0.995819516285933,0.843325367140644,2.417557813657569,low,0.995819516285933,2
1663,chr22,39130000,39320000,2,0.129105370193537,1.2230499359759,1.0565835283663676,low,0.129105370193537,2
1672,chr22,41690000,41950000,2,0.148878685835248,1.16529198458445,3.288663090800391,low,0.148878685835248,2
1675,chr22,42620000,42860000,2,0.133498540993181,1.20529163685332,0.5612853990429427,low,0.133498540993181,2
1677,chr22,43190000,43390000,2,0.14746894705443,1.17555490090384,,low,0.14746894705443,2
1678,chr22,43390000,45270000,8,1.96320034287839,0.930751376891158,1.7383715365454857,low,1.96320034287839,8
1680,chr22,45570000,45980000,4,0.313706812855251,1.14616556471799,2.438559006923669,low,0.313706812855251,4
1684,chr22,46550000,49760000,12,2.19471523612252,0.979934602288329,3.092894533905137,low,2.19471523612252,12
1706,chr3,28350000,30770000,4,0.691732938996025,0.992222174928962,3.4997024075137384,low,0.691732938996025,4
1717,chr3,38020000,39000000,2,0.240821114630434,1.04987972674275,2.5382420684629854,low,0.240821114630434,2
1726,chr3,42890000,43530000,2,0.123033401698358,1.22905918066471,2.5857637754103955,low,0.123033401698358,2
1727,chr3,43530000,50620000,16,2.33977242278382,1.01743321464191,3.530229540457075,low,2.33977242278382,16
1735,chr3,53930000,56550000,2,0.625072655805793,0.89814298217327,-8.265344566520994,low,0.625072655805793,2
1738,chr3,58180000,63820000,2,2.02873720028477,0.805364964848796,0.8217490828357678,low,2.02873720028477,2
1750,chr3,79030000,88150000,6,2.34173042915782,0.875699466807306,0.9078077101213126,low,2.34173042915782,6
1752,chr3,88200000,90200000,5,0.271375415601484,1.26496000301961,-0.0946491004190418,low,0.271375415601484,5
1758,chr3,102230000,107200000,6,1.12136632758949,0.973665048448018,-0.06454025219471068,low,1.12136632758949,6
1759,chr3,107200000,112100000,6,1.65730674896496,0.917576893698908,1.04487979350574,low,1.65730674896496,6
1763,chr3,115820000,118870000,12,0.783537344379887,1.21773337275654,-2.1735362549946915,low,0.783537344379887,12
1772,chr3,123580000,124760000,2,0.358735726864192,0.986798089949768,1.416231736688874,low,0.358735726864192,2
1774,chr3,124910000,126480000,4,0.482501557402421,1.04845885437653,1.267431576864916,low,0.482501557402421,4
1778,chr3,128610000,131030000,5,0.963829593272506,0.967881479685282,3.6642286348383464,low,0.963829593272506,5
1785,chr3,137020000,139340000,2,0.970256224795728,0.847613918971925,1.6990812481340434,low,0.970256224795728,2
1788,chr3,141220000,143000000,2,0.584478882624677,0.908911124435161,1.8440591917520537,low,0.584478882624677,2
1790,chr3,146050000,148950000,2,0.769374096421579,0.876797222046853,1.8483475189921863,low,0.769374096421579,2
1792,chr3,149490000,150540000,2,0.268790108788266,1.0282488006236,2.16413026854735,low,0.268790108788266,2
1802,chr3,161420000,168190000,6,1.731403784008,0.91096748137122,1.6931802650873868,low,1.731403784008,6
1806,chr3,171580000,172300000,2,0.132578326025826,1.21145326775526,0.8202130079141426,low,0.132578326025826,2
1810,chr3,177020000,179010000,4,0.504951293106034,1.03722226264875,-5.996157933705606,low,0.504951293106034,4
1817,chr3,183890000,184560000,2,0.126105621245975,1.22741297462447,4.36091604351123,low,0.126105621245975,2
1837,chr4,10550000,13630000,2,0.81917800557074,0.865574801892813,1.5724046473903315,low,0.81917800557074,2
1852,chr4,38060000,40920000,2,1.35652219024026,0.81400990400162,3.161171896837309,low,1.35652219024026,2
1878,chr4,82460000,83280000,2,0.218393645223671,1.07911603043692,2.428956648961246,low,0.218393645223671,2
1945,chr5,5490000,7920000,6,0.879798998442221,1.0161278353622,2.362578984882166,low,0.879798998442221,6
1959,chr5,34930000,37380000,2,1.00678508963897,0.842348304339652,1.148012133339383,low,1.00678508963897,2
1960,chr5,37380000,39570000,10,0.818298205602575,1.13753640877578,1.20880707175796,low,0.818298205602575,10
1979,chr5,59400000,62410000,2,1.18486058159632,0.821081091260366,1.657586207428764,low,1.18486058159632,2
1980,chr5,62410000,64620000,6,0.645599607442288,1.08642922499037,-4.932361283124637,low,0.645599607442288,6
1984,chr5,65560000,67230000,4,0.690558053062342,0.994175621889566,1.3492001244784826,low,0.690558053062342,4
1986,chr5,68280000,71780000,2,0.422429721940134,0.951256038170829,2.5755716605136336,low,0.422429721940134,2
1989,chr5,74650000,75720000,4,0.290007340257618,1.18310311979844,2.4197635928678545,low,0.290007340257618,4
1990,chr5,75720000,76870000,2,0.332768170978631,1.00249822414641,1.731889207202065,low,0.332768170978631,2
1991,chr5,76870000,78980000,14,0.787828182725162,1.26061968089088,2.046714166115982,low,0.787828182725162,14
1994,chr5,80090000,81300000,2,0.372650498857274,0.974708388181698,5.074435095681258,low,0.372650498857274,2
1998,chr5,88140000,88720000,2,0.128010146152914,1.22562980441243,-0.9059891928669864,low,0.128010146152914,2
2003,chr5,91390000,93580000,2,0.715876752603541,0.883292933739632,-4.442222328605074,low,0.715876752603541,2
2004,chr5,93580000,95850000,6,1.03124077065562,0.995741107134908,1.2431663652612022,low,1.03124077065562,6
2008,chr5,97180000,99060000,2,0.415553852032054,0.955452196394613,0.0775848292956019,low,0.415553852032054,2
2011,chr5,110730000,111540000,2,0.190364963813232,1.11167366466277,1.3202439680745492,low,0.190364963813232,2
2012,chr5,111540000,112160000,2,0.108968979433033,1.26341316762215,2.349506822361645,low,0.108968979433033,2
2016,chr5,113610000,115300000,2,0.41034911134727,0.956604050686979,-1.1844245711374277,low,0.41034911134727,2
2028,chr5,128210000,131110000,2,0.868693314974406,0.857831517283025,2.3634280941567893,low,0.868693314974406,2
2034,chr5,134040000,136220000,2,1.15704645371492,0.824706127400019,2.84112949143538,low,1.15704645371492,2
2035,chr5,136220000,137620000,2,0.436020055943967,0.948150556859401,-5.380821783940931,low,0.436020055943967,2
2050,chr5,142880000,144190000,2,0.417503609250506,0.953622586397509,1.5107449563412778,low,0.417503609250506,2
2058,chr5,149630000,151250000,12,0.880727169407245,1.17734432308903,5.094377967297569,low,0.880727169407245,12
2060,chr5,151320000,151820000,2,0.149061590104757,1.16398661439855,3.571737477115907,low,0.149061590104757,2
2066,chr5,159140000,160010000,2,0.217611644149532,1.08270415167014,1.9784092108527722,low,0.217611644149532,2
2073,chr5,170430000,171390000,4,0.288308445853925,1.18566839967663,-6.795859283219775,low,0.288308445853925,4
2088,chr6,1600000,2760000,2,0.13288690980212,1.20932338745328,1.6664441634622025,low,0.13288690980212,2
2094,chr6,4020000,7250000,8,0.852105250007673,1.09129506135425,1.6441446999328486,low,0.852105250007673,8
2113,chr6,21590000,24410000,4,0.442216303854623,1.07355029479659,2.525379860496459,low,0.442216303854623,4
2121,chr6,29630000,34430000,13,1.69477179009995,1.03330439274431,3.953803731013972,low,1.69477179009995,13
2137,chr6,53970000,56310000,2,0.332110751190082,1.00561032657385,-3.727379545337008,low,0.332110751190082,2
2148,chr6,75530000,82250000,2,1.056098194011,0.835524822735883,2.1733094272627307,low,1.056098194011,2
2173,chr6,111710000,116290000,2,0.974247229679292,0.84663590335116,1.9913612983469884,low,0.974247229679292,2
2180,chr6,125990000,129590000,2,1.09616048845391,0.829047368221766,2.168551784074854,low,1.09616048845391,2
2198,chr6,137700000,138770000,2,0.179190724633206,1.12208343161939,2.7862042719194062,low,0.179190724633206,2
2211,chr6,149030000,150420000,3,0.339661381576944,1.06776690406856,2.1380316866071523,low,0.339661381576944,3
2215,chr6,155320000,158220000,4,0.936924539037575,0.93939931987235,1.1330337242778075,low,0.936924539037575,4
2220,chr6,159690000,161380000,2,0.332270814256324,1.00395907611868,4.125566155880342,low,0.332270814256324,2
2231,chr7,6490000,10930000,2,1.06662254373293,0.833635063115287,1.4682574683231413,low,1.06662254373293,2
2235,chr7,13270000,18340000,5,1.35042365140121,0.922899345328848,1.5463851835250308,low,1.35042365140121,5
2237,chr7,19660000,22110000,2,0.589642220272819,0.907644127222863,0.22856218857665467,low,0.589642220272819,2
2249,chr7,26670000,28860000,2,0.72351522854885,0.881948351078311,1.5327325419485989,low,0.72351522854885,2
2287,chr7,67370000,70830000,2,0.61864521863885,0.899478174337683,-4.802553935793783,low,0.61864521863885,2
2289,chr7,71730000,73600000,3,0.404487984400347,1.02683607227438,1.9082531942019132,low,0.404487984400347,3
2292,chr7,74410000,76050000,2,0.242026178370496,1.04670070397201,2.9482737746279253,low,0.242026178370496,2
2316,chr7,98880000,100890000,2,0.799438350254625,0.871458999633103,2.9038983602713877,low,0.799438350254625,2
2339,chr7,121320000,128890000,2,2.30619478160175,0.800847049077448,2.603642828125859,low,2.30619478160175,2
2340,chr7,128890000,130010000,2,0.220234143495688,1.07835407092512,1.966358683525652,low,0.220234143495688,2
2351,chr7,138010000,139640000,2,0.559454538676113,0.913900936435583,1.9216172276337327,low,0.559454538676113,2
2360,chr7,148980000,150280000,3,0.349500900939551,1.05707198366973,3.458367941635816,low,0.349500900939551,3
2363,chr7,150760000,152840000,4,0.794551904562925,0.962534355573621,2.0967783945289127,low,0.794551904562925,4
2364,chr7,152840000,154910000,4,0.386978001244828,1.10653468705548,-8.158429362604483,low,0.386978001244828,4
2367,chr7,155790000,157430000,4,0.445816519861351,1.07049102002675,1.0166745954652694,low,0.445816519861351,4
2378,chr8,11750000,12850000,2,0.214189676625955,1.0877175765509,3.9334988729262386,low,0.214189676625955,2
2389,chr8,20380000,22560000,4,0.694657633676742,0.990424399753339,3.649606837354136,low,0.694657633676742,4
2409,chr8,31250000,33480000,6,0.420689470117718,1.19370340241096,-0.2757863132426416,low,0.420689470117718,6
