,0,1,2,3,4,5,RNA_rpkms,degree,TAD Volume,loop nums
226,chr1,204510000,208010000,28,1.39223599010938,0.580910481330067,2.572811893006622,small,1.39223599010938,28
234,chr1,212040000,212470000,2,0.0756579749889653,0.657531020821395,1.7623222366402527,small,0.0756579749889653,2
247,chr1,225480000,226000000,2,0.0819675697541241,0.6354504862238031,3.6527159311528865,small,0.0819675697541241,2
249,chr1,226060000,226410000,1,0.0640031988818082,0.538670283729864,3.629560623136021,small,0.0640031988818082,1
267,chr1,236100000,241530000,2,1.81169958677714,0.26855582595307603,2.2045458285408306,small,1.81169958677714,2
278,chr10,5440000,6410000,4,0.22399655404636998,0.5583241936878129,2.8797403573407627,small,0.22399655404636998,4
289,chr10,14490000,15380000,4,0.18283321479907397,0.60196627463638,2.081230047816486,small,0.18283321479907397,4
293,chr10,16820000,17260000,2,0.0469737330251849,0.79265816285145,-3.6082322800440036,small,0.0469737330251849,2
294,chr10,17260000,18680000,14,0.37030900025404295,0.7531772404575621,1.1158239774362406,small,0.37030900025404295,14
302,chr10,26890000,28390000,8,0.292550378165857,0.6641353735794471,1.3916073505043056,small,0.292550378165857,8
305,chr10,28670000,30350000,3,0.5560220741598431,0.39117820539367204,1.6184736030824796,small,0.5560220741598431,3
306,chr10,30350000,31810000,2,0.297465681118359,0.4135289043025321,-0.2692513705837872,small,0.297465681118359,2
307,chr10,31810000,33330000,18,0.452459582076386,0.7661207863299421,2.5374534584809414,small,0.452459582076386,18
323,chr10,50750000,52220000,2,0.23871833796175196,0.45139053935435297,2.6028250373304846,small,0.23871833796175196,2
324,chr10,52220000,58180000,15,1.34697880122868,0.4837746510854729,4.119090524036874,small,1.34697880122868,15
333,chr10,63160000,63870000,2,0.101781105753599,0.5769685074741341,0.8892788337055366,small,0.101781105753599,2
334,chr10,63870000,67780000,2,0.617328533531259,0.343236009634801,-0.7705351268599079,small,0.617328533531259,2
336,chr10,67850000,68330000,2,0.054211433663302,0.746841258421097,0.3586775713152304,small,0.054211433663302,2
339,chr10,69410000,70890000,17,0.525793022538315,0.7205284894339671,3.7928640265490197,small,0.525793022538315,17
343,chr10,75400000,77170000,2,0.44483523644908,0.37171326635334606,-0.7160782276923825,small,0.44483523644908,2
349,chr10,80250000,84120000,20,0.828268436570745,0.632437268837927,4.150941420361071,small,0.828268436570745,20
350,chr10,84120000,84540000,2,0.0639283260675261,0.7081701718105179,3.8054536920125708,small,0.0639283260675261,2
362,chr10,93520000,95120000,2,0.381188077862747,0.386955351822154,4.699645590513134,small,0.381188077862747,2
369,chr10,97750000,98460000,7,0.165059652515902,0.791681340419932,2.154656113145818,small,0.165059652515902,7
371,chr10,99840000,100290000,2,0.050302260703521,0.764773594578923,2.69622570918371,small,0.050302260703521,2
374,chr10,100880000,101580000,2,0.156043544869583,0.503752132649517,3.3203546996365176,small,0.156043544869583,2
390,chr10,112140000,113130000,4,0.20690303020790599,0.5709719964765401,2.284091043109277,small,0.20690303020790599,4
393,chr10,114110000,114820000,5,0.156421411960955,0.7156713921684079,4.607359907190518,small,0.156421411960955,5
400,chr10,119600000,120940000,8,0.39491217337484097,0.585314912572119,2.5022264339198377,small,0.39491217337484097,8
402,chr10,122270000,123990000,2,0.517777787350385,0.355662916705425,1.7932439047593676,small,0.517777787350385,2
405,chr10,124800000,130190000,2,1.9763534703184098,0.266119130407641,1.4772369405065005,small,1.9763534703184098,2
407,chr10,130240000,132640000,12,0.7292694189906719,0.547433035786104,1.6094082703347137,small,0.7292694189906719,12
412,chr11,4140000,7510000,8,1.1610559751771201,0.418216395292126,1.5134907455881184,small,1.1610559751771201,8
414,chr11,7690000,8570000,4,0.275165414401058,0.524617783879892,2.6160753415714053,small,0.275165414401058,4
415,chr11,8570000,10750000,23,0.8721544381427321,0.656534099158433,2.36868687804776,small,0.8721544381427321,23
431,chr11,17980000,19560000,2,0.6631779010093181,0.325953352913269,3.725787291138846,small,0.6631779010093181,2
440,chr11,27170000,27510000,2,0.048499565741577,0.781997777233191,2.770955870791122,small,0.048499565741577,2
445,chr11,34360000,34910000,2,0.10322010844934199,0.5718664095163449,3.588424818379314,small,0.10322010844934199,2
450,chr11,43310000,43880000,3,0.14841516221736803,0.584110197242703,1.910948474473319,small,0.14841516221736803,3
463,chr11,57820000,59550000,17,0.5987156890779829,0.676617063083936,0.7267306305578445,small,0.5987156890779829,17
466,chr11,59810000,60760000,1,0.20629525306206603,0.38214596335651396,,small,0.20629525306206603,1
471,chr11,62890000,63760000,6,0.14882817818847902,0.770850846676778,0.5051056387160558,small,0.14882817818847902,6
482,chr11,77630000,78570000,4,0.22685316696700897,0.556490628688922,1.4333452617532516,small,0.22685316696700897,4
485,chr11,82900000,83290000,3,0.0679018985731542,0.809740775522753,0.35338602930910423,small,0.0679018985731542,3
493,chr11,87340000,89630000,2,0.626452749289183,0.338071149284509,2.785027362235466,small,0.626452749289183,2
501,chr11,100930000,102280000,5,0.46479360504720396,0.479722496392466,2.866116701534333,small,0.46479360504720396,5
502,chr11,102280000,108660000,16,2.5562154625254596,0.40629291540681706,2.3696091717980274,small,2.5562154625254596,16
508,chr11,111280000,111870000,4,0.16767087710221,0.6273483499507,1.445382406845802,small,0.16767087710221,4
513,chr11,114270000,116740000,4,1.0823891140025501,0.34905808397756005,1.8824753656174091,small,1.0823891140025501,4
515,chr11,117100000,117810000,5,0.21182018333805602,0.623096518288186,2.0891899551059683,small,0.21182018333805602,5
516,chr11,117810000,118360000,2,0.14588029538575598,0.510958831289011,0.07343942425134786,small,0.14588029538575598,2
518,chr11,118570000,120110000,5,0.717204601172516,0.421374580205058,3.472823804143083,small,0.717204601172516,5
528,chr11,123260000,123740000,2,0.131250299474364,0.533563807463534,-2.7131188522118386,small,0.131250299474364,2
531,chr11,124670000,125890000,3,0.449053309998572,0.412388184687645,2.8700044029208573,small,0.449053309998572,3
541,chr12,570000,1600000,5,0.7299440632287391,0.41648374635913,1.5375897500703575,small,0.7299440632287391,5
543,chr12,2050000,3040000,14,0.852976561826967,0.546642191756091,2.885997284684548,small,0.852976561826967,14
546,chr12,3880000,4280000,10,0.214815369533347,0.819291580544903,1.4481080437105553,small,0.214815369533347,10
547,chr12,4280000,6280000,9,2.16298300471003,0.36505692232545206,0.6915747693306489,small,2.16298300471003,9
550,chr12,9110000,10210000,18,1.02695336422125,0.554482794933994,-0.29898592939842444,small,1.02695336422125,18
558,chr12,12350000,12710000,7,0.151688133999694,0.8177662258726759,0.75779134113757,small,0.151688133999694,7
562,chr12,14180000,15000000,5,0.6592571811884139,0.43401629963922395,1.3328511220721546,small,0.6592571811884139,5
570,chr12,22690000,25130000,2,2.2096620521305,0.264979755722445,1.5332144678546955,small,2.2096620521305,2
574,chr12,26100000,27330000,2,1.31740331487024,0.275078070965262,2.2272708864564352,small,1.31740331487024,2
577,chr12,29520000,30820000,2,0.9020464352685179,0.29982874452373603,2.4858132115963043,small,0.9020464352685179,2
586,chr12,42130000,43760000,2,1.8740783824801202,0.26704994878413896,0.3421564702677936,small,1.8740783824801202,2
592,chr12,46360000,46680000,4,0.130541096212666,0.702758846432606,-2.470595475769156,small,0.130541096212666,4
595,chr12,47710000,48640000,6,1.00165240706794,0.402575659388817,1.2653421367167745,small,1.00165240706794,6
596,chr12,48640000,50500000,68,1.65115441302919,0.780922758393948,2.9974803563486554,small,1.65115441302919,68
600,chr12,51420000,52880000,13,1.88357804454573,0.4189583369793429,0.7611522754319663,small,1.88357804454573,13
606,chr12,54210000,55620000,27,1.13264346471073,0.626311962128167,4.357313791399945,small,1.13264346471073,27
607,chr12,55620000,56470000,27,0.813428472002894,0.727087877873455,4.010282253752488,small,0.813428472002894,27
609,chr12,56760000,57000000,2,0.0809414483461885,0.6390181922581031,-5.522840788813359,small,0.0809414483461885,2
612,chr12,57250000,57750000,9,0.40011363877873496,0.611626202006333,2.9146556343620675,small,0.40011363877873496,9
614,chr12,57940000,62200000,2,2.62810898609731,0.263794079367357,0.10534284028622279,small,2.62810898609731,2
621,chr12,64400000,64760000,2,0.21834685169884196,0.46688557506008094,2.6316475680212856,small,0.21834685169884196,2
622,chr12,64760000,66110000,2,1.44321117617991,0.274205005143657,1.401985363041954,small,1.44321117617991,2
623,chr12,66110000,67950000,2,1.7830726517345301,0.269351963255142,0.4732474108206452,small,1.7830726517345301,2
625,chr12,68320000,68850000,14,0.473649677328076,0.687594094651164,4.010148745403087,small,0.473649677328076,14
628,chr12,69880000,70730000,5,0.5582336828444711,0.46121024182450304,0.06935846322382248,small,0.5582336828444711,5
635,chr12,76620000,82360000,6,3.35683643623758,0.282349291807177,0.9498150407823593,small,3.35683643623758,6
638,chr12,89010000,89540000,6,0.35467532274711205,0.550986325718328,0.6308131522991263,small,0.35467532274711205,6
642,chr12,91360000,93490000,2,1.5221708945170802,0.272122413536346,0.9258366994131417,small,1.5221708945170802,2
644,chr12,94130000,94540000,2,0.237806126753186,0.4529400188362899,-0.7804132554266836,small,0.237806126753186,2
647,chr12,95610000,96040000,3,0.254945717345323,0.49300090563146504,2.8197362978016494,small,0.254945717345323,3
651,chr12,98400000,101410000,7,2.82060837793298,0.306588237099913,2.3994603401677637,small,2.82060837793298,7
652,chr12,101410000,103560000,17,1.7289817874883202,0.47035125904721997,2.7976410498474364,small,1.7289817874883202,17
659,chr12,108560000,109390000,20,0.8222660165246071,0.634346664298729,3.575521793013365,small,0.8222660165246071,20
660,chr12,109390000,113100000,83,1.93900382325719,0.7937899107838691,2.858114212715201,small,1.93900382325719,83
662,chr12,113180000,113430000,2,0.13963907845556198,0.519664821317785,2.137901615179701,small,0.13963907845556198,2
668,chr12,115960000,117190000,4,1.3774754658675599,0.32284298960073904,2.4879908798428,small,1.3774754658675599,4
671,chr12,118380000,120300000,58,1.5374792400274802,0.7516198196876239,5.252502706193361,small,1.5374792400274802,58
673,chr12,122970000,123240000,3,0.132985998718437,0.612351554429848,0.7074511671063287,small,0.132985998718437,3
674,chr12,123260000,124320000,18,1.04763180756027,0.553085610378886,2.0368988997171247,small,1.04763180756027,18
677,chr12,124820000,130750000,6,3.5867646129281097,0.27957980796424103,1.7666658283816261,small,3.5867646129281097,6
680,chr13,19640000,20180000,8,0.286804964221242,0.6709197974870861,1.1296951566537796,small,0.286804964221242,8
682,chr13,20490000,21620000,2,0.973300018484842,0.294949605084398,2.0462363862684505,small,0.973300018484842,2
684,chr13,23900000,26180000,4,1.7487948439303203,0.30190627566649797,2.5158890317851843,small,1.7487948439303203,4
688,chr13,28820000,30120000,4,1.25378346407849,0.337149186827975,2.851973859489009,small,1.25378346407849,4
696,chr13,39660000,41660000,7,2.55426510274191,0.316289902956681,2.6047344916874047,small,2.55426510274191,7
700,chr13,44990000,45510000,13,0.33145959811165804,0.761645906384985,4.04036096346621,small,0.33145959811165804,13
701,chr13,45550000,46490000,2,0.984146074360836,0.292491961140401,3.993864535002835,small,0.984146074360836,2
708,chr13,49300000,49620000,2,0.14480954112757902,0.5139328983142439,1.6392784769534234,small,0.14480954112757902,2
710,chr13,51080000,51850000,2,0.6447910213947671,0.3296915789914989,0.02680005934371527,small,0.6447910213947671,2
711,chr13,51850000,72710000,15,3.26416001643988,0.3756393524256699,1.31271866685264,small,3.26416001643988,15
721,chr13,80370000,94370000,12,4.1832021973741,0.320337920137337,-1.906289597873983,small,4.1832021973741,12
731,chr13,102910000,107210000,2,3.10393454839125,0.262394382612251,2.125981653854715,small,3.10393454839125,2
733,chr14,20310000,21560000,2,0.248948569017482,0.44183622087312496,2.9544646938014507,small,0.248948569017482,2
736,chr14,23960000,24450000,2,0.12098751659452801,0.548828925717488,2.6715443180135976,small,0.12098751659452801,2
751,chr14,45270000,49580000,10,0.4161366711303449,0.629940083247004,-1.982790709967777,small,0.4161366711303449,10
782,chr14,64310000,65100000,4,0.0889834085390461,0.8116977423460681,4.881415829220248,small,0.0889834085390461,4
803,chr14,77140000,80950000,14,0.6939770770654079,0.5829231699473989,2.983571297335219,small,0.6939770770654079,14
807,chr14,81460000,87930000,2,0.634222601953472,0.33539872286207395,1.912793552466755,small,0.634222601953472,2
811,chr14,90250000,91180000,2,0.106803478009657,0.563024517596417,1.2264742773830586,small,0.106803478009657,2
816,chr14,95560000,99970000,15,0.9169715106859991,0.545506429864695,1.6414561147357634,small,0.9169715106859991,15
821,chr15,25500000,29660000,52,1.5420927567831901,0.7291936543749441,-1.6848026712660906,small,1.5420927567831901,52
825,chr15,31510000,33020000,14,0.46347964562110705,0.6963161578994711,-1.9387998435632627,small,0.46347964562110705,14
827,chr15,33730000,34220000,2,0.18145123728693602,0.481662276676483,2.7463127664254587,small,0.18145123728693602,2
828,chr15,34220000,34590000,2,0.0898830051243435,0.609762817403354,4.027004721653338,small,0.0898830051243435,2
833,chr15,37140000,38440000,2,0.641969225581391,0.331144754629225,0.5303204946780383,small,0.641969225581391,2
836,chr15,40040000,40900000,4,0.4531498976246989,0.458240388848091,1.7289561176008126,small,0.4531498976246989,4
837,chr15,40900000,42930000,19,1.5247718716021397,0.498245336617836,2.311300335016437,small,1.5247718716021397,19
838,chr15,42930000,44220000,17,0.6885414699660269,0.6378415275276871,2.586524574378245,small,0.6885414699660269,17
841,chr15,44540000,44790000,1,0.049665220207771,0.5819001427019711,2.011719253550816,small,0.049665220207771,1
845,chr15,45160000,45700000,10,0.24003706573809802,0.787470527315071,0.44696196307760727,small,0.24003706573809802,10
851,chr15,50150000,50910000,2,0.3232862465704289,0.40521267682961404,1.2171014366793045,small,0.3232862465704289,2
855,chr15,51830000,52250000,2,0.14483586289987196,0.51310263620238,2.2460210685698003,small,0.14483586289987196,2
858,chr15,55200000,55500000,2,0.0915324177864947,0.600068451749199,-0.08696700004785862,small,0.0915324177864947,2
872,chr15,62330000,64070000,3,1.14337746553657,0.3139304083077,0.6936952950576225,small,1.14337746553657,3
875,chr15,64210000,64680000,5,0.11564463495453801,0.801105577340588,0.9861681901135612,small,0.11564463495453801,5
876,chr15,64680000,65300000,10,0.23825486810260502,0.788723705714912,1.6010665368034982,small,0.23825486810260502,10
877,chr15,65300000,66290000,21,0.6083251763202281,0.736619241587231,3.295152207419119,small,0.6083251763202281,21
883,chr15,68230000,68930000,6,0.32558065248964,0.5619739141549809,2.2685541640335436,small,0.32558065248964,6
890,chr15,74370000,75030000,7,0.30253416324347804,0.618595239248082,3.8125900966008333,small,0.30253416324347804,7
891,chr15,75030000,76150000,2,0.646309816182379,0.327982677759769,1.7698612336845678,small,0.646309816182379,2
897,chr15,77950000,78750000,1,0.383261367695986,0.31296448355155604,1.3588430217891485,small,0.383261367695986,1
899,chr15,78810000,79030000,2,0.0629949018187397,0.714479315381312,4.145147554627949,small,0.0629949018187397,2
905,chr15,81480000,83240000,41,0.9490862112684659,0.798443712173579,1.8735218744508386,small,0.9490862112684659,41
907,chr15,84940000,85850000,2,0.44345020501414,0.37445774546847904,0.6755525042732499,small,0.44345020501414,2
910,chr15,88900000,89340000,4,0.18736376566225302,0.597424423619718,2.337330509117209,small,0.18736376566225302,4
914,chr15,90300000,90640000,2,0.0841048291846707,0.62528043961024,1.5532376109598631,small,0.0841048291846707,2
927,chr15,100340000,100610000,2,0.0771697928435392,0.651767597295044,-1.6868702651621483,small,0.0771697928435392,2
937,chr16,8560000,9140000,2,0.261331144252533,0.43686812766596794,3.166153037737056,small,0.261331144252533,2
942,chr16,11390000,12070000,2,0.302225743519277,0.411377973355058,4.374309208121639,small,0.302225743519277,2
946,chr16,15760000,19510000,31,1.0882625302434101,0.6775794771673439,2.480658765673223,small,1.0882625302434101,31
952,chr16,21150000,22190000,5,0.405846270310565,0.496231497455643,2.5686857918870736,small,0.405846270310565,5
954,chr16,22300000,23450000,6,0.6176064161251489,0.468355533967917,1.250810021976707,small,0.6176064161251489,6
956,chr16,24510000,25260000,2,0.262361850087976,0.435769754704855,1.8646814055725969,small,0.262361850087976,2
968,chr16,46930000,47140000,2,0.0558547356053782,0.7421731799595359,4.199004821296699,small,0.0558547356053782,2
975,chr16,53050000,53510000,2,0.14160737150419198,0.518567450468561,0.7841316865394127,small,0.14160737150419198,2
979,chr16,56320000,57540000,2,0.7377008462096379,0.3158169677813,3.6164365974245802,small,0.7377008462096379,2
981,chr16,57580000,58010000,2,0.158228704214379,0.500045925834156,1.7655802087256818,small,0.158228704214379,2
985,chr16,58780000,66880000,5,2.09105360795124,0.30509924028809904,1.9188768636096853,small,2.09105360795124,5
1002,chr16,70850000,72110000,21,0.510778890139735,0.7792662252588192,2.004071151996828,small,0.510778890139735,21
1019,chr16,82240000,83810000,5,0.604847242178224,0.447166485210281,,small,0.604847242178224,5
1021,chr16,83960000,84500000,4,0.19951937808461997,0.579767067458072,1.985394167287089,small,0.19951937808461997,4
1029,chr16,86560000,87310000,7,0.21262430670391397,0.724372963961468,-4.936036941268035,small,0.21262430670391397,7
1032,chr16,87950000,89240000,5,0.59083249093193,0.4538374777237771,3.648672154106983,small,0.59083249093193,5
1036,chr17,2050000,3030000,13,0.467215995671619,0.669859512823281,2.595183551713519,small,0.467215995671619,13
1039,chr17,4710000,6440000,25,0.8297952870672719,0.695283762866732,4.141155728220971,small,0.8297952870672719,25
1041,chr17,6650000,7040000,2,0.09842477569639599,0.5874534217444339,1.431587304158921,small,0.09842477569639599,2
1043,chr17,7720000,8060000,2,0.0906771280511621,0.604320406375611,2.3527702932568073,small,0.0906771280511621,2
1050,chr17,10620000,10860000,2,0.0611622968491011,0.7219589910637142,0.601968120951264,small,0.0611622968491011,2
1052,chr17,13020000,15820000,2,1.30691973322004,0.27603450484492603,0.9163674486277273,small,1.30691973322004,2
1056,chr17,16590000,17000000,3,0.0955301831146177,0.7124779171160419,-3.1244820306811456,small,0.0955301831146177,3
1058,chr17,17350000,17660000,2,0.0763423278168982,0.6555010120972171,2.352617298958503,small,0.0763423278168982,2
1062,chr17,19980000,21290000,25,0.543808263451942,0.816653472983557,1.3694315849451033,small,0.543808263451942,25
1066,chr17,27660000,28720000,10,0.698154927079815,0.520945220232505,3.781933497930765,small,0.698154927079815,10
1078,chr17,32450000,32940000,6,0.131516946792378,0.8129448573529141,0.18332770604480103,small,0.131516946792378,6
1085,chr17,35810000,37640000,24,0.742661047914068,0.7195667568680291,1.374019334534496,small,0.742661047914068,24
1089,chr17,39980000,41690000,7,1.44934415590033,0.38142556361177204,3.250311384772634,small,1.44934415590033,7
1092,chr17,41960000,42530000,2,0.258441000271222,0.43888251773837894,2.9247686603552547,small,0.258441000271222,2
1093,chr17,42530000,43000000,2,0.177299913372707,0.485821185139531,3.666776022996728,small,0.177299913372707,2
1097,chr17,44390000,44900000,7,0.229447068497344,0.700139539693242,2.507494828260608,small,0.229447068497344,7
1099,chr17,45130000,46000000,11,0.563464406390203,0.572817429584186,1.2309263138131816,small,0.563464406390203,11
1100,chr17,46000000,47000000,2,0.30872669079951,0.409422740314784,-0.3058569825780414,small,0.30872669079951,2
1102,chr17,47320000,48640000,4,1.0302660247699,0.35691648214923605,3.626203146224484,small,1.0302660247699,4
1107,chr17,50480000,50710000,2,0.0862868943826533,0.6197733872743271,2.8162697409102,small,0.0862868943826533,2
1123,chr17,59010000,60120000,27,0.7895039432672429,0.734707604906945,2.889634531905009,small,0.7895039432672429,27
1130,chr17,62120000,63410000,12,0.743989774456917,0.544382167420193,0.3369180975275028,small,0.743989774456917,12
1132,chr17,63840000,65220000,12,1.0681220022117,0.48485747713166205,3.0041358032487344,small,1.0681220022117,12
1142,chr17,73190000,73380000,2,0.0669031635392623,0.692885706246043,3.0580133765560094,small,0.0669031635392623,2
1145,chr17,74200000,75270000,8,0.813957215456667,0.46942786569398903,4.268933761322982,small,0.813957215456667,8
1147,chr17,75410000,75760000,4,0.14195961311298003,0.672234666948456,2.3582880514422215,small,0.14195961311298003,4
1165,chr18,2570000,3260000,6,0.6700907212211871,0.460549204377872,2.314805267415384,small,0.6700907212211871,6
1166,chr18,3260000,3670000,4,0.29346561457855797,0.509873402975569,4.672481917138299,small,0.29346561457855797,4
1168,chr18,7180000,8990000,4,2.10822979958934,0.285539444871224,-0.06928368546884327,small,2.10822979958934,4
1169,chr18,8990000,10520000,29,1.52111378426806,0.5700365530385949,1.466604090165919,small,1.52111378426806,29
1170,chr18,10520000,12950000,34,2.59537002040939,0.505746105432154,1.633221940458689,small,2.59537002040939,34
1171,chr18,12950000,13810000,2,0.896954527574379,0.30085983570172997,0.702775731691785,small,0.896954527574379,2
1174,chr18,23460000,32150000,8,4.12236141955465,0.28703523635243894,1.6845114163396926,small,4.12236141955465,8
1176,chr18,35970000,36290000,6,0.19832190769806698,0.6977265951863431,2.402688073401659,small,0.19832190769806698,6
1181,chr18,46140000,47710000,2,1.6947040841941001,0.27102992041308305,0.3152763870149322,small,1.6947040841941001,2
1183,chr18,47760000,48410000,2,0.8052898762523499,0.308297787302399,-1.016687128932879,small,0.8052898762523499,2
1190,chr18,54120000,54390000,2,0.219169759124587,0.465921482878301,0.16457176694810563,small,0.219169759124587,2
1200,chr18,62180000,63000000,7,0.9739566096886121,0.42560217849821796,1.7979813688478343,small,0.9739566096886121,7
1201,chr18,63000000,63440000,8,0.407869260217024,0.5749962033538709,0.9811219897943108,small,0.407869260217024,8
1205,chr18,70080000,70460000,12,0.29222076070931896,0.77715173765027,1.377123749129487,small,0.29222076070931896,12
1209,chr18,76710000,79380000,6,2.33188616402149,0.31186891261890604,-1.5404984342079107,small,2.33188616402149,6
1210,chr19,1850000,2640000,3,0.131024203181452,0.6152245061748021,3.859183026007887,small,0.131024203181452,3
1220,chr19,6360000,7540000,3,0.227998732956071,0.50678899928223,4.66410713048201,small,0.227998732956071,3
1225,chr19,10030000,10260000,1,0.022726616390801,0.8085266634022591,2.620081965468484,small,0.022726616390801,1
1229,chr19,11600000,12680000,2,0.133233101884998,0.530876734516307,-0.04086823215686179,small,0.133233101884998,2
1234,chr19,13880000,15090000,2,0.279377109288921,0.42467222410911,3.49300472421796,small,0.279377109288921,2
1237,chr19,15630000,16190000,2,0.0643587451147607,0.705373932785552,1.950966023895813,small,0.0643587451147607,2
1244,chr19,19660000,24150000,9,0.38357322379523406,0.621079942201974,-2.0804090097083683,small,0.38357322379523406,9
1246,chr19,30660000,32970000,2,0.360896379816627,0.3958778665512329,1.7869622164143397,small,0.360896379816627,2
1252,chr19,35270000,37900000,9,0.5744477058869829,0.539319982176235,2.4700476529962634,small,0.5744477058869829,9
1265,chr19,43830000,44570000,1,0.064876320330639,0.53666938039245,-2.039872752252575,small,0.064876320330639,1
1285,chr19,53500000,55460000,11,0.6048524548975921,0.561020658361953,2.6872366940789996,small,0.6048524548975921,11
1288,chr2,7100000,8690000,2,0.267255707755438,0.43290328611782597,2.686584565223351,small,0.267255707755438,2
1293,chr2,9800000,10440000,2,0.0910066812498432,0.603179600096155,2.565150326100557,small,0.0910066812498432,2
1294,chr2,10440000,11130000,3,0.116724153699449,0.648559812172536,3.741185311275487,small,0.116724153699449,3
1299,chr2,13030000,15590000,2,0.39077165915515105,0.3856057835181779,2.0294970582595595,small,0.39077165915515105,2
1301,chr2,15630000,17660000,4,0.517628127165824,0.43765392446534096,3.2179480071847775,small,0.517628127165824,4
1311,chr2,30710000,33600000,4,1.01681930454604,0.36006639601978896,1.883769751175306,small,1.01681930454604,4
1312,chr2,33600000,36350000,2,0.4705596863152561,0.368165662716052,-4.625934281777463,small,0.4705596863152561,2
1332,chr2,45990000,46910000,2,0.148281280061879,0.5088639127225051,2.4577818814182044,small,0.148281280061879,2
1353,chr2,62790000,64870000,2,0.619560619571228,0.33881395930574393,2.221195143556126,small,0.619560619571228,2
1366,chr2,71000000,71530000,2,0.0700867086005664,0.678842176963547,3.0145784649228924,small,0.0700867086005664,2
1370,chr2,73220000,74690000,10,0.42166940964682104,0.6242101124544761,3.6046364446283343,small,0.42166940964682104,10
1372,chr2,74890000,85060000,41,2.44858725445573,0.5500861404634929,3.73662233152886,small,2.44858725445573,41
1387,chr2,102000000,105330000,17,0.9659308903597701,0.5552708369539809,1.541426336535027,small,0.9659308903597701,17
1390,chr2,106100000,106590000,2,0.0507686307859862,0.762662373602244,-1.3507677777673441,small,0.0507686307859862,2
1396,chr2,117810000,118870000,2,0.19562270333794698,0.476275534462497,2.76776071909499,small,0.19562270333794698,2
1401,chr2,121730000,128320000,15,1.6635894419190702,0.46325912563360205,3.4024712540822923,small,1.6635894419190702,15
1402,chr2,128320000,131150000,15,0.5068268228710879,0.6888726355756719,2.8502515328685463,small,0.5068268228710879,15
1409,chr2,136420000,142990000,4,1.7152493501327,0.302481522992294,1.6363491047319867,small,1.7152493501327,4
1410,chr2,143040000,147930000,5,1.1711382518900701,0.36909034751718295,-2.273459385252887,small,1.1711382518900701,5
1414,chr2,149590000,152030000,2,0.56312834395704,0.34799604598642403,1.4674968683969396,small,0.56312834395704,2
